Id_de_sentencia,IdSentenciado,SentidoSentencia,Sexo,Edad
1649,2721,Condenatoria,Hombre,
1651,2722,Absolutoria,Hombre,36
1652,2723,Condenatoria,Hombre,40
1652,2724,Condenatoria,Hombre,26
1652,2725,Condenatoria,Hombre,27
1652,2726,Condenatoria,Hombre,47
1653,2727,Condenatoria,Hombre,32
1654,2728,Absolutoria,Mujer,50
1655,2729,Condenatoria,Hombre,43
1655,2730,Condenatoria,Hombre,34
1655,2731,Condenatoria,Hombre,35
1655,2732,Condenatoria,Hombre,25
1655,2733,Condenatoria,Hombre,27
1655,2734,Condenatoria,Hombre,24
1655,2735,Condenatoria,Hombre,29
1655,2736,Condenatoria,Hombre,27
1656,2737,Condenatoria,Hombre,36
1657,2738,Condenatoria,Hombre,
1658,2739,Absolutoria,Hombre,35
1658,2741,Absolutoria,Hombre,30
1658,2742,Absolutoria,Hombre,26
1659,2743,Condenatoria,Hombre,
1659,2744,Condenatoria,Hombre,
1659,2745,Condenatoria,Hombre,
1660,2746,Condenatoria,Hombre,29
1661,2747,Absolutoria,Hombre,
1661,2748,Absolutoria,Hombre,
1661,2749,Absolutoria,Hombre,
1662,2750,Condenatoria,Hombre,
1663,2751,Condenatoria,Hombre,
1663,2752,Condenatoria,Hombre,
1664,2753,Condenatoria,Hombre,
1665,2754,Condenatoria,Hombre,
1666,2755,Condenatoria,Hombre,
1667,2756,Condenatoria,Hombre,
1668,2758,Condenatoria,Hombre,
1668,2759,Condenatoria,Hombre,
1669,2760,Condenatoria,Hombre,
1669,2763,Condenatoria,Hombre,
1669,2764,Condenatoria,Hombre,
1669,2765,Condenatoria,Hombre,
1669,2766,Condenatoria,Hombre,
1670,2767,Condenatoria,Hombre,25
1671,2768,Condenatoria,Hombre,60
1672,2769,Condenatoria,Hombre,33
1672,2770,Condenatoria,Mujer,51
1674,2772,Sobreseimiento,Hombre,
1678,2775,Condenatoria,Hombre,
1679,2776,Condenatoria,Hombre,
1680,2777,Condenatoria,Hombre,
1682,2778,Condenatoria,Hombre,
1683,2779,Condenatoria,Hombre,30
1684,2780,Condenatoria,Hombre,
1686,2782,Condenatoria,Hombre,
1687,2783,Condenatoria,Hombre,
1688,2784,Condenatoria,Hombre,
1688,2785,Condenatoria,Hombre,
1689,2786,Condenatoria,Hombre,29
1690,2787,Condenatoria,Hombre,
1691,2788,Condenatoria,Hombre,
1692,2789,Condenatoria,Hombre,
1693,2790,Condenatoria,Hombre,
1694,2791,Condenatoria,Mujer,34
1695,2792,Condenatoria,Hombre,
1696,2793,Condenatoria,Hombre,
1697,2794,Condenatoria,Hombre,
1698,2795,Condenatoria,Hombre,
1699,2796,Condenatoria,Hombre,
1700,2797,Condenatoria,Hombre,
1700,2798,Condenatoria,Hombre,
1700,2799,Condenatoria,Hombre,
1701,2800,Condenatoria,Hombre,
1702,2801,Condenatoria,Hombre,
1703,2802,Condenatoria,Hombre,
1705,2803,Condenatoria,Hombre,
1706,2804,Condenatoria,Hombre,48
1707,2805,Condenatoria,Hombre,32
1708,2806,Condenatoria,Mujer,45
1709,2807,Condenatoria,Hombre,30
1711,2808,Condenatoria,Hombre,43
1712,2809,Condenatoria,Hombre,32
1713,2810,Condenatoria,Hombre,35
1714,2811,Condenatoria,Hombre,34
1715,2812,Condenatoria,Hombre,32
1716,2813,Condenatoria,Hombre,26
1717,2814,Condenatoria,Hombre,24
1718,2815,Condenatoria,Hombre,30
1719,2816,Condenatoria,Hombre,51
1720,2817,Condenatoria,Hombre,
1721,2818,Condenatoria,Hombre,
1721,2819,Condenatoria,Hombre,
1722,2820,Condenatoria,Hombre,
1723,2821,Condenatoria,Hombre,
1724,2822,Condenatoria,Hombre,
1725,2823,Condenatoria,Hombre,
1726,2824,Condenatoria,Hombre,
1728,2826,,Hombre,
1729,2827,Condenatoria,Hombre,
1730,2828,Condenatoria,Hombre,
1732,2831,Condenatoria,Hombre,
1733,2832,,Hombre,
1733,2833,,Hombre,
1734,2834,,Hombre,
1735,2835,Condenatoria,Hombre,
1736,2836,Condenatoria,Hombre,
1737,2837,Condenatoria,Hombre,
1738,2836,Condenatoria,Hombre,
1739,2838,Condenatoria,Mujer,
1740,2839,Condenatoria,Hombre,
1741,2840,Condenatoria,Hombre,51
1742,2841,Condenatoria,Hombre,
1743,2842,Condenatoria,Hombre,31
1744,2843,Condenatoria,Hombre,28
1745,2844,Condenatoria,Mujer,36
1746,2845,Condenatoria,Hombre,40
1747,2846,Condenatoria,Hombre,30
1749,2847,Condenatoria,Hombre,
1748,2848,Condenatoria,Mujer,31
1750,2849,Condenatoria,Hombre,
1751,2850,Condenatoria,Mujer,
1752,2851,Condenatoria,Hombre,25
1753,2852,Condenatoria,Hombre,
1754,2853,Condenatoria,Hombre,40
1755,2854,Condenatoria,Hombre,52
1756,2855,Condenatoria,Hombre,42
1756,2856,Condenatoria,Hombre,34
1757,2857,Condenatoria,Hombre,41
1758,2858,Condenatoria,Hombre,30
1758,2859,Condenatoria,Hombre,24
1758,2860,Condenatoria,Hombre,25
1758,2861,Condenatoria,Hombre,36
1758,2862,Condenatoria,Hombre,30
1758,2863,Condenatoria,Hombre,39
1759,2864,Condenatoria,Hombre,28
1760,2865,Condenatoria,Hombre,32
1761,2867,Condenatoria,Hombre,24
1762,2868,Condenatoria,Hombre,45
1763,2869,,Hombre,43
1764,2870,Condenatoria,Hombre,35
1763,2871,,Hombre,38
1765,2872,Condenatoria,Hombre,49
1766,2873,,Hombre,43
1767,2874,Condenatoria,Hombre,43
1768,2875,,Hombre,32
1203,2876,Condenatoria,Hombre,34
1203,2877,Condenatoria,Hombre,31
1769,2878,,Hombre,32
1770,2879,,Hombre,24
1771,2880,Condenatoria,Hombre,40
1771,2881,Condenatoria,Hombre,34
1772,2882,Condenatoria,Hombre,30
1772,2883,Condenatoria,Hombre,35
1773,2884,Condenatoria,Hombre,30
1773,2885,Condenatoria,Hombre,44
1774,2886,Condenatoria,Hombre,28
1774,2887,Condenatoria,Hombre,43
1775,2888,Condenatoria,Hombre,25
1776,2889,Condenatoria,Hombre,25
1776,2890,Condenatoria,Hombre,44
1777,2891,Condenatoria,Hombre,33
1777,2892,Condenatoria,Hombre,33
1777,2893,Condenatoria,Hombre,24
1778,2894,Condenatoria,Hombre,54
1779,2895,Condenatoria,Hombre,44
1780,2896,Condenatoria,Hombre,30
1780,2897,Condenatoria,Hombre,37
1781,2898,Condenatoria,Hombre,51
1782,2899,Condenatoria,Hombre,46
1782,2900,Condenatoria,Hombre,35
1783,2901,Condenatoria,Hombre,38
1784,2902,Condenatoria,Mujer,
1785,2903,Condenatoria,Hombre,
1786,2904,Condenatoria,Hombre,
1787,2905,Condenatoria,Hombre,
1788,2906,Condenatoria,Hombre,44
1789,2907,Condenatoria,Hombre,
1793,2908,Condenatoria,Hombre,
1794,2909,Condenatoria,Hombre,
1795,2910,,Hombre,26
1796,2911,Condenatoria,Hombre,48
1797,2912,Condenatoria,Hombre,30
1798,2913,Condenatoria,Hombre,38
1799,2914,Condenatoria,Hombre,50
1800,2915,Condenatoria,Hombre,36
1800,2916,Condenatoria,Hombre,32
1801,2917,Condenatoria,Hombre,29
1800,2918,Condenatoria,Hombre,36
1800,2919,Condenatoria,Hombre,35
1802,2920,Condenatoria,Hombre,26
1803,2921,Condenatoria,Hombre,34
1804,2922,Condenatoria,Hombre,41
1805,2923,Condenatoria,Hombre,40
1806,2924,Condenatoria,Hombre,35
1806,2925,Condenatoria,Hombre,41
1807,2926,Condenatoria,Hombre,44
1809,2927,Condenatoria,Hombre,39
1709,2928,Condenatoria,Hombre,33
1810,2929,Condenatoria,Hombre,
1810,2930,Condenatoria,Hombre,36
1811,2931,Condenatoria,Hombre,35
1812,2932,Condenatoria,Hombre,33
1812,2933,Condenatoria,Hombre,33
1065,2934,Condenatoria,Hombre,34
1813,2935,Condenatoria,Hombre,39
1814,2936,Condenatoria,Hombre,43
1815,2937,Condenatoria,Hombre,28
1816,2938,Condenatoria,Hombre,33
1817,2939,Condenatoria,Hombre,34
1818,2940,,Hombre,46
1819,2941,,Hombre,53
1819,2942,,Hombre,33
1820,2943,Condenatoria,Hombre,45
1820,2944,Condenatoria,Hombre,35
1821,2945,Condenatoria,Hombre,55
1822,2946,Condenatoria,Hombre,44
1822,2947,Condenatoria,Hombre,35
1823,2948,Condenatoria,Hombre,42
1824,2949,,Hombre,40
1825,2950,,Hombre,35
1827,2951,Condenatoria,Hombre,
1828,2952,Condenatoria,Hombre,
1829,2953,Condenatoria,Hombre,
1830,2954,Condenatoria,Hombre,
1830,2955,Condenatoria,Hombre,
1831,2956,Condenatoria,Hombre,36
1832,2957,Condenatoria,Hombre,30
1833,2958,Condenatoria,Hombre,30
1834,2959,Condenatoria,Hombre,23
1835,2960,Condenatoria,Hombre,37
1836,2961,Condenatoria,Hombre,39
1836,2962,Condenatoria,Mujer,29
1836,2963,Condenatoria,Hombre,42
1836,2964,Condenatoria,Hombre,46
1838,2965,,Hombre,34
1839,2966,Condenatoria,Hombre,58
1840,2967,Condenatoria,Hombre,
1842,2969,Condenatoria,Hombre,34
1843,2970,Condenatoria,Hombre,48
1844,2971,Condenatoria,Hombre,50
1845,2972,Condenatoria,Hombre,50
1846,2973,Condenatoria,Hombre,60
1847,2974,Condenatoria,Hombre,25
1848,2976,Condenatoria,Hombre,38
1849,2977,,Hombre,29
1850,2978,Condenatoria,Hombre,33
1850,2979,Condenatoria,Hombre,36
1851,2980,Condenatoria,Hombre,29
1854,2981,Condenatoria,Hombre,36
1855,2982,Condenatoria,Hombre,36
1856,2983,Condenatoria,Hombre,43
1856,2984,Condenatoria,Hombre,35
1856,2985,Condenatoria,Mujer,22
1856,2986,Condenatoria,Hombre,31
1856,2987,Condenatoria,Hombre,29
1857,2988,Condenatoria,Hombre,40
1857,2989,Condenatoria,Hombre,33
1858,2990,Condenatoria,Hombre,53
1859,2991,Condenatoria,Hombre,35
1860,2992,Condenatoria,Hombre,27
1861,2993,Condenatoria,Hombre,27
1862,2994,Condenatoria,Hombre,44
1863,2995,Condenatoria,Hombre,25
1864,2996,Condenatoria,Hombre,25
1866,2997,Condenatoria,Hombre,31
1867,2998,Condenatoria,Mujer,48
1868,2999,Condenatoria,Hombre,26
1869,3000,Condenatoria,Hombre,37
1870,3001,Condenatoria,Hombre,44
1870,3002,Condenatoria,Hombre,30
1878,3003,Condenatoria,Hombre,40
1877,3004,Condenatoria,Hombre,36
1876,3004,Condenatoria,Hombre,36
1876,3005,Condenatoria,Hombre,29
1066,3006,Condenatoria,Hombre,27
1879,3007,Condenatoria,Hombre,4
1880,3008,Condenatoria,Hombre,
1885,3009,Condenatoria,Hombre,39
1886,3010,Condenatoria,Hombre,56
1887,3011,Condenatoria,Hombre,42
1888,3012,Condenatoria,Hombre,27
1889,3013,Condenatoria,Hombre,24
1891,3014,Condenatoria,Hombre,46
1892,3015,Condenatoria,Hombre,56
1892,3016,Condenatoria,Hombre,22
1890,3017,Condenatoria,Hombre,40
117,3018,Absolutoria,Mujer,25
1894,3019,Condenatoria,Hombre,
1894,3020,Condenatoria,Hombre,
1895,3021,Condenatoria,Hombre,65
1896,3022,Condenatoria,Hombre,25
1897,3023,Condenatoria,Hombre,47
1898,3024,Condenatoria,Mujer,39
1899,3025,Condenatoria,Hombre,6
1900,3026,Condenatoria,Hombre,47
1901,3027,Condenatoria,Hombre,42
1902,3028,Condenatoria,Hombre,58
1903,3029,Condenatoria,Hombre,37
1903,3030,Condenatoria,Hombre,37
1904,3031,Condenatoria,Hombre,44
1905,3032,Condenatoria,Hombre,45
1905,3033,Condenatoria,Mujer,49
1906,3034,Condenatoria,Hombre,30
1907,3035,Condenatoria,Hombre,28
1908,3036,Condenatoria,Hombre,37
1908,3037,Condenatoria,Mujer,48
1909,3038,Condenatoria,Hombre,25
1910,3039,Condenatoria,Hombre,29
1911,3040,Condenatoria,Hombre,33
1912,3041,Condenatoria,Hombre,51
1913,3042,Condenatoria,Hombre,41
1914,3043,Condenatoria,Hombre,23
1915,3044,Condenatoria,Hombre,36
1916,3045,Condenatoria,Hombre,4
1917,3046,Condenatoria,Hombre,34
1918,3047,Condenatoria,Hombre,29
1919,3048,Condenatoria,Hombre,22
1920,3049,Condenatoria,Hombre,41
1921,3050,Condenatoria,Hombre,34
1922,3051,Condenatoria,Hombre,41
1922,3052,Condenatoria,Hombre,40
1923,3053,Condenatoria,Hombre,27
1924,3054,Condenatoria,Hombre,27
1925,3055,Condenatoria,Mujer,35
1926,3056,Condenatoria,Hombre,53
1927,3057,Condenatoria,Hombre,46
1928,3058,Condenatoria,Hombre,22
1928,3059,Condenatoria,Mujer,22
1928,3060,Condenatoria,Hombre,38
1930,3062,Condenatoria,Hombre,2
1930,3063,Condenatoria,Hombre,31
1930,3064,Condenatoria,Hombre,26
1930,3065,Condenatoria,Hombre,27
1931,3066,Condenatoria,Hombre,28
1932,3067,Condenatoria,Mujer,
1933,3068,Condenatoria,Hombre,65
1934,3069,Condenatoria,Hombre,29
1935,3070,Condenatoria,Hombre,3
1936,3071,Condenatoria,Hombre,22
1937,3072,Condenatoria,Hombre,
1938,3073,Condenatoria,Hombre,22
1939,3074,Condenatoria,Hombre,35
1940,3075,Condenatoria,Hombre,43
1941,3076,Condenatoria,Hombre,48
1942,3077,Condenatoria,Hombre,23
1943,3078,Condenatoria,Hombre,25
1943,3080,Condenatoria,Hombre,29
1944,3081,Condenatoria,Hombre,34
1944,3082,Condenatoria,Hombre,34
1945,3083,Condenatoria,Hombre,34
1946,3084,Condenatoria,Hombre,26
1948,3085,Condenatoria,Hombre,49
1949,3086,Condenatoria,Hombre,32
1949,3087,Condenatoria,Mujer,25
1950,3088,Condenatoria,Hombre,45
3095,3089,Condenatoria,Hombre,62
3096,3090,Condenatoria,Hombre,40
1953,3091,Condenatoria,Hombre,51
1954,3092,Condenatoria,Hombre,45
1955,3093,Condenatoria,Hombre,34
1956,3094,Condenatoria,Hombre,44
1957,3095,Condenatoria,Hombre,3
1958,3096,Condenatoria,Mujer,44
1959,3097,Condenatoria,Mujer,56
1960,3098,Condenatoria,Hombre,40
1960,3099,Condenatoria,Hombre,26
1960,3100,Condenatoria,Hombre,44
1960,3101,Condenatoria,Hombre,40
1960,3102,Condenatoria,Hombre,32
1960,3103,Condenatoria,Hombre,30
1961,3104,Condenatoria,Hombre,25
1962,3105,Condenatoria,Mujer,49
1963,3106,Condenatoria,Mujer,24
1964,3107,Condenatoria,Hombre,52
1965,3108,Condenatoria,Hombre,42
1966,3109,Condenatoria,Hombre,37
1967,3110,Condenatoria,Hombre,52
1968,3111,Condenatoria,Hombre,31
1969,3112,Condenatoria,Hombre,29
1970,3113,Condenatoria,Hombre,41
1970,3114,Condenatoria,Hombre,40
1971,3115,Absolutoria,Mujer,41
1971,3116,Condenatoria,Hombre,42
116,3117,Mixta,Hombre,33
1973,3118,Condenatoria,Hombre,32
1974,3119,Condenatoria,Hombre,31
3126,3120,Condenatoria,Hombre,51
3127,3121,Condenatoria,Hombre,42
1977,3122,Condenatoria,Hombre,27
1978,3123,Condenatoria,Hombre,31
1979,3124,Condenatoria,Hombre,36
1984,3126,Condenatoria,Hombre,35
1985,3127,Condenatoria,Hombre,56
1986,3128,Condenatoria,Hombre,31
1986,3129,Condenatoria,Hombre,51
1987,3130,Condenatoria,Hombre,41
1987,3131,Condenatoria,Hombre,30
1988,3132,Condenatoria,Hombre,27
627,3134,Absolutoria,Hombre,32
1990,3135,Condenatoria,Hombre,
1991,3136,Condenatoria,Hombre,37
1993,3138,Condenatoria,Hombre,59
3145,3139,Condenatoria,Hombre,27
1996,3140,Condenatoria,Hombre,47
1997,3141,Condenatoria,Hombre,67
1999,3142,Condenatoria,Hombre,29
2000,3143,Condenatoria,Hombre,56
1994,3144,Condenatoria,Hombre,34
1998,3145,Condenatoria,Hombre,32
2001,3146,Condenatoria,Hombre,37
2002,3147,Condenatoria,Hombre,27
2003,3148,Condenatoria,Hombre,54
2004,3149,Condenatoria,Hombre,31
2005,3150,Condenatoria,Hombre,23
2006,3151,Condenatoria,Hombre,30
2008,3152,Condenatoria,Hombre,28
2009,3153,Condenatoria,Hombre,30
2011,3155,Condenatoria,Hombre,
2012,3156,Condenatoria,Mujer,
2013,3157,Condenatoria,Hombre,48
2014,3158,Condenatoria,Hombre,27
2015,3159,Condenatoria,Hombre,42
2016,3160,Condenatoria,Hombre,39
2017,3161,Condenatoria,Hombre,48
2017,3162,Condenatoria,Hombre,32
2017,3163,Condenatoria,Hombre,41
2017,3164,Condenatoria,Hombre,33
2018,3165,Condenatoria,Hombre,40
2018,3166,Condenatoria,Hombre,37
2019,3167,Condenatoria,Hombre,37
2021,3169,Condenatoria,Mujer,56
2021,3170,Condenatoria,Hombre,35
2022,3171,Condenatoria,Hombre,27
2023,3172,Condenatoria,Hombre,45
2024,3173,Condenatoria,Hombre,38
2024,3174,,Hombre,
2025,3175,Condenatoria,Mujer,32
2026,3176,Condenatoria,Hombre,38
2027,3177,Condenatoria,Mujer,29
2028,3178,Condenatoria,Hombre,43
2029,3179,Condenatoria,Hombre,39
2030,3181,Condenatoria,Hombre,44
2031,3182,Condenatoria,Hombre,57
2034,3186,Condenatoria,Hombre,
2034,3187,Condenatoria,Hombre,23
2035,3188,Condenatoria,Hombre,31
2036,3189,Condenatoria,Mujer,
2037,3190,Condenatoria,Hombre,4
2039,3192,Condenatoria,Hombre,27
2040,3193,Condenatoria,Hombre,41
2041,3194,Condenatoria,Hombre,53
2042,3195,Condenatoria,Hombre,32
2044,3196,Condenatoria,Hombre,35
2045,3197,Condenatoria,Hombre,26
2046,3198,Condenatoria,Hombre,52
2047,3199,Condenatoria,Hombre,38
2048,3200,Condenatoria,Hombre,34
2049,3201,Condenatoria,Hombre,
2049,3202,Condenatoria,Mujer,
2050,3203,Condenatoria,Hombre,42
2050,3204,Condenatoria,Hombre,37
2051,3205,Condenatoria,Hombre,60
2052,3206,Condenatoria,Hombre,47
2053,3207,Condenatoria,Hombre,28
2054,3208,Condenatoria,Hombre,51
2055,3209,Condenatoria,Hombre,26
2055,3210,Condenatoria,Hombre,27
2055,3211,Condenatoria,Hombre,32
2056,3212,Condenatoria,Hombre,23
2057,3213,Condenatoria,Hombre,30
2059,3214,Condenatoria,Hombre,31
2060,3215,Condenatoria,Hombre,36
2061,3216,Condenatoria,Hombre,32
2062,3217,Condenatoria,Hombre,41
2063,3218,Condenatoria,Hombre,64
2064,3219,Condenatoria,Hombre,48
2065,3220,Condenatoria,Hombre,31
2066,3221,Condenatoria,Mujer,40
2067,3222,Condenatoria,Hombre,30
2068,3223,Condenatoria,Hombre,24
2069,3224,Condenatoria,Hombre,22
3069,4224,Condenatoria,Hombre,49
3070,4225,Condenatoria,Hombre,36
3071,4226,Condenatoria,Hombre,35
3072,4227,Condenatoria,Mujer,33
3073,4228,Condenatoria,Hombre,35
3074,4229,Condenatoria,Hombre,46
3075,4230,Condenatoria,Hombre,34
3076,4231,Condenatoria,Hombre,22
3077,4232,Condenatoria,Hombre,2
3078,4233,Condenatoria,Hombre,29
3079,4234,Condenatoria,Hombre,39
3080,4235,Absolutoria,Hombre,29
3080,4236,Absolutoria,Hombre,4
3081,4237,Condenatoria,Hombre,27
3082,4238,Condenatoria,Hombre,37
3083,4239,Condenatoria,Hombre,65
3084,4240,Condenatoria,Hombre,36
3084,4241,Condenatoria,Hombre,35
3085,4242,Condenatoria,Hombre,34
3086,4243,Condenatoria,Hombre,30
3087,4244,Condenatoria,Hombre,59
3088,4245,Condenatoria,Hombre,46
3089,4246,Condenatoria,Hombre,37
3090,4247,Condenatoria,Hombre,52
3091,4248,Condenatoria,Hombre,43
3092,4249,Condenatoria,Hombre,35
3093,4250,Condenatoria,Hombre,27
3094,4251,Condenatoria,Mujer,22
3097,4252,Condenatoria,Hombre,26
3098,4253,Condenatoria,Hombre,31
3099,4254,Condenatoria,Hombre,24
3100,4255,Condenatoria,Hombre,29
3101,4256,Condenatoria,Hombre,38
3102,4257,Condenatoria,Hombre,27
3103,4258,Condenatoria,Hombre,3
3104,4259,Condenatoria,Hombre,48
3105,4260,Condenatoria,Hombre,43
3106,4261,Condenatoria,Hombre,51
3107,4262,Condenatoria,Hombre,30
3108,4263,Condenatoria,Hombre,39
3108,4264,Condenatoria,Hombre,27
3109,4265,Condenatoria,Hombre,51
3110,4266,Condenatoria,Hombre,29
3111,4267,Condenatoria,Hombre,37
3112,4268,Condenatoria,Hombre,34
3113,4269,Condenatoria,Hombre,29
3114,4270,Condenatoria,Hombre,37
3115,4272,Condenatoria,Hombre,27
3116,4273,Condenatoria,Hombre,37
3117,4274,Condenatoria,Hombre,35
3118,4275,Condenatoria,Hombre,25
3119,4276,Condenatoria,Mujer,38
3120,4277,Condenatoria,Hombre,34
3121,4278,Condenatoria,Mujer,23
3122,4279,Condenatoria,Hombre,31
3123,4280,Condenatoria,Hombre,44
3124,4281,Condenatoria,Mujer,23
3123,4282,Condenatoria,Hombre,44
3125,4283,Condenatoria,Hombre,32
3126,4284,Condenatoria,Hombre,40
3127,4285,Condenatoria,Hombre,72
3127,4286,Condenatoria,Hombre,34
3124,4287,Condenatoria,Hombre,38
3124,4288,Condenatoria,Hombre,34
3128,4289,Condenatoria,Hombre,35
3129,4290,Condenatoria,Hombre,40
3132,4293,Condenatoria,Hombre,47
3133,4294,Absolutoria,Hombre,43
3134,4295,Condenatoria,Hombre,40
3135,4296,Condenatoria,Hombre,27
3136,4297,Condenatoria,Hombre,33
3137,4298,Condenatoria,Hombre,36
3138,4299,Condenatoria,Hombre,29
3138,4300,Condenatoria,Hombre,36
3140,4302,Condenatoria,Hombre,36
3141,4303,Condenatoria,Hombre,35
3142,4304,Condenatoria,Hombre,27
3142,4306,Condenatoria,Hombre,46
3142,4307,Condenatoria,Hombre,44
3142,4308,Condenatoria,Hombre,49
3142,4309,,Hombre,27
3144,4310,Condenatoria,Hombre,50
3145,4311,Condenatoria,Hombre,32
3146,4312,Condenatoria,Hombre,35
3147,4313,Condenatoria,Hombre,81
3145,4315,Condenatoria,Mujer,31
3148,4316,Condenatoria,Hombre,27
3149,4317,Condenatoria,Hombre,48
3148,4318,Condenatoria,Mujer,26
3150,4319,Condenatoria,Hombre,26
3150,4320,Condenatoria,Hombre,29
3150,4321,Condenatoria,Hombre,26
3151,4322,Condenatoria,Hombre,53
3152,4323,Condenatoria,Hombre,32
3152,4324,Condenatoria,Hombre,41
3147,4325,Condenatoria,Hombre,75
3153,4326,Condenatoria,Hombre,45
3154,4327,Condenatoria,Hombre,55
3155,4328,Condenatoria,Mujer,45
3156,3026,Condenatoria,Hombre,47
3157,4329,Condenatoria,Hombre,35
3157,4330,Condenatoria,Hombre,20
3157,4331,Condenatoria,Hombre,32
3158,4332,Condenatoria,Hombre,35
3159,4333,Condenatoria,Mujer,28
3159,4334,Condenatoria,Hombre,31
3159,4335,Condenatoria,Hombre,37
3160,4336,Condenatoria,Hombre,34
3161,4337,Condenatoria,Hombre,34
3162,4343,Condenatoria,Hombre,37
3167,4344,Condenatoria,Hombre,44
3168,4345,Condenatoria,Hombre,25
3169,4346,Condenatoria,Hombre,29
3170,4347,Condenatoria,Hombre,31
3173,4351,Condenatoria,Hombre,29
3174,4352,Condenatoria,Hombre,26
3175,4353,Condenatoria,Hombre,31
1669,4360,Condenatoria,Hombre,46
3179,4361,Condenatoria,Hombre,44
3179,4362,Condenatoria,Hombre,23
3180,4363,Condenatoria,Hombre,2
3180,4364,Condenatoria,Mujer,25
3181,4365,Condenatoria,Hombre,28
3182,4366,Condenatoria,Hombre,31
3182,4367,Condenatoria,Hombre,31
3182,4368,Condenatoria,Hombre,28
3184,4369,Condenatoria,Hombre,41
3184,4370,Condenatoria,Hombre,38
3185,4371,Condenatoria,Hombre,26
3188,4372,Condenatoria,Hombre,25
3189,4373,Condenatoria,Hombre,33
3190,4374,Condenatoria,Hombre,30
3191,4375,Condenatoria,Hombre,28
3177,4376,Condenatoria,Hombre,38
3177,4377,Condenatoria,Hombre,38
3192,4378,Condenatoria,Mujer,47
3193,4379,Condenatoria,Hombre,24
3194,4380,Condenatoria,Hombre,38
3194,4381,Condenatoria,Hombre,26
3195,4382,,Hombre,
3197,4384,,Hombre,
3198,4385,,Hombre,
3199,4386,,Hombre,
3200,4387,,Hombre,
3201,4388,Condenatoria,Hombre,45
3201,4389,Condenatoria,Hombre,41
3202,4390,,Hombre,
3203,4391,,Hombre,
3204,4392,,Hombre,
3205,4393,Condenatoria,Hombre,
3206,4394,Condenatoria,Hombre,
3207,4395,Condenatoria,Hombre,
3208,4396,Condenatoria,Hombre,
3209,4397,Condenatoria,Hombre,
3210,4398,,Hombre,
3211,4399,Condenatoria,Hombre,
3212,4400,Condenatoria,Hombre,
3213,4401,Condenatoria,Hombre,
3214,4402,Condenatoria,Hombre,
3215,4403,,Hombre,
3216,4404,Condenatoria,Hombre,
3217,4405,Condenatoria,Hombre,
3218,4406,Condenatoria,Hombre,
3220,4408,Condenatoria,Hombre,
3221,4409,Condenatoria,Hombre,
3222,4410,Condenatoria,Hombre,
3223,4411,Condenatoria,Hombre,
3224,4412,Condenatoria,Hombre,
3225,4413,Condenatoria,Hombre,
3226,4414,Condenatoria,Hombre,
3227,4415,Condenatoria,Hombre,
3228,4416,Condenatoria,Hombre,
3229,4417,Condenatoria,Hombre,
3230,4418,Condenatoria,Hombre,
3231,4419,Condenatoria,Hombre,
3232,4420,Condenatoria,Hombre,
3233,4421,,Hombre,
3234,4422,Condenatoria,Mujer,
3235,4423,Condenatoria,Hombre,
3236,4424,Condenatoria,Hombre,
3238,4425,,Hombre,
3242,4426,Condenatoria,Hombre,
3243,4427,Condenatoria,Hombre,
3244,4428,Condenatoria,Hombre,
3245,4429,Condenatoria,Hombre,
3246,4430,Condenatoria,Hombre,
3247,4431,Condenatoria,Hombre,
3248,4432,Absolutoria,Mujer,
3249,4433,Condenatoria,Hombre,27
3251,2377,Condenatoria,Hombre,26
3176,4434,Condenatoria,Hombre,36
3176,4435,Condenatoria,Hombre,30
3252,4436,Condenatoria,Hombre,25
3252,4437,Condenatoria,Hombre,44
3252,4438,Condenatoria,Hombre,25
3253,4439,Condenatoria,Hombre,46
3254,4440,Condenatoria,Hombre,36
3255,4441,Condenatoria,Hombre,43
3256,4442,Condenatoria,Hombre,21
3257,4443,Condenatoria,Hombre,48
3258,4444,Condenatoria,Hombre,34
3259,4446,Condenatoria,Hombre,36
3260,4448,Condenatoria,Hombre,44
3260,4449,Condenatoria,Hombre,44
3260,4450,Condenatoria,Hombre,27
3261,4451,Condenatoria,Hombre,33
3261,4452,Condenatoria,Hombre,35
3262,4453,Condenatoria,Hombre,37
3264,4455,Condenatoria,Hombre,30
3265,4456,Condenatoria,Hombre,36
43,4457,Condenatoria,Hombre,33
40,4458,Condenatoria,Hombre,42
3266,4459,Condenatoria,Hombre,30
39,4460,Condenatoria,Hombre,38
3267,4461,Condenatoria,Hombre,33
3268,4462,Condenatoria,Hombre,22
3269,4463,Condenatoria,Hombre,61
3270,4465,Condenatoria,Hombre,28
3263,4467,Condenatoria,Hombre,29
3263,4468,Condenatoria,Hombre,44
3263,4469,Condenatoria,Hombre,30
3271,4470,Condenatoria,Mujer,30
3272,4471,Condenatoria,Hombre,33
3273,4472,Condenatoria,Hombre,41
3274,4473,Condenatoria,Hombre,26
3275,4474,Condenatoria,Hombre,29
3276,4475,Condenatoria,Hombre,35
3277,4476,Condenatoria,Hombre,44
3278,4477,Condenatoria,Hombre,3
3279,4478,Condenatoria,Hombre,29
3280,4479,Condenatoria,Hombre,20
3281,4480,Condenatoria,Mujer,29
1952,4481,Condenatoria,Hombre,31
3282,4482,Condenatoria,Hombre,37
3283,4483,Condenatoria,Hombre,45
