IdVictima,GeneroDelito,TipoDelito
3734,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11659,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9865,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9222,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27484,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27656,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23951,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15958,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4082,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24120,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
12654,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17440,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24413,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26300,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13802,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13026,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16665,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4375,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14697,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24389,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30610,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20682,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4273,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3054,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10962,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21095,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21023,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19545,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11283,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23082,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18890,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18894,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10595,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24966,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3912,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16400,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16268,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19538,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3920,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4879,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9061,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18769,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7156,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25866,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8999,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2802,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21282,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3434,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6105,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16835,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23581,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30541,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4027,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13455,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22761,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18424,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2523,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2525,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3992,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
5353,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16304,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2458,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17744,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10103,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20975,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7412,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16437,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3372,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4362,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2983,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26749,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2426,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29127,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10659,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7881,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2452,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25718,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15912,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22255,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17552,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27083,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4378,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
1531,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15237,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19311,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6046,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4919,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26826,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15243,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29413,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16516,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9720,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3339,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7910,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16629,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27462,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3208,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2153,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21200,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27616,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28113,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3183,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26423,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16864,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11630,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8956,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20591,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8180,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21209,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9164,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4677,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4624,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27590,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24055,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19384,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3859,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3205,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21136,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6637,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4776,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3939,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4545,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26906,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21524,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30388,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30390,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29882,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2158,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3229,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27308,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21199,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29340,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19277,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27211,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
1944,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3400,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3715,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10475,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28587,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20995,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15190,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23785,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
5977,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27466,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10975,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21917,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18089,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17940,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20764,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25703,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16550,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30090,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17882,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3227,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20354,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9168,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11112,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22051,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23403,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11705,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8294,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9518,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3176,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24542,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10788,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21960,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3845,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
12849,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19336,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22386,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17689,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17691,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30379,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3230,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9594,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27291,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9591,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
12367,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7011,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21330,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22891,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27615,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17614,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27617,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22723,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25713,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9776,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21204,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14339,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13039,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19284,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27312,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27459,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21637,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23451,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9690,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22205,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13589,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25676,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2911,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10009,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7489,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3233,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3232,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7159,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27456,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17296,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29136,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26416,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3234,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9659,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
5915,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23895,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10852,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7456,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24624,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25624,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27450,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24671,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22401,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13123,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10636,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23203,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9811,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20147,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24102,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26413,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30782,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20706,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28033,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23454,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16007,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21969,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24136,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20132,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23045,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21255,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22207,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8955,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21257,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23453,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10908,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24732,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28352,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22630,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9529,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23335,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
12822,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8383,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25619,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21210,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25933,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24428,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9809,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23476,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13964,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21385,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22528,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27651,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21286,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21283,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24892,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31708,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17313,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23480,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
9822,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27432,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20681,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21537,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20506,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21794,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20457,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11145,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30330,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24132,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13619,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23439,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22527,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25760,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21270,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31845,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25765,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20950,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21195,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23760,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28034,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11021,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25382,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31426,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13537,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25943,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26979,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19386,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3742,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4430,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
16184,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19426,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
15747,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13000,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18860,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18363,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23446,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25169,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17844,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21662,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18379,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
18689,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20840,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3107,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3019,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11057,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4683,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25410,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29730,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17633,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3092,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25696,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3408,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19149,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4675,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3200,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3141,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19323,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23165,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22701,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
11833,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23544,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31834,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
10961,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21224,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14729,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4505,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
23627,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4127,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30006,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6451,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6301,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21874,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21091,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27415,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27417,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31946,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6327,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24716,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
5910,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24700,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3717,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6771,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24241,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
30386,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27588,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
22368,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
6132,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
31582,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19281,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13683,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
3206,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
21191,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
20365,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4523,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
27422,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13012,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24092,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29558,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24625,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17607,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25702,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
24630,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17264,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14807,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8060,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
29396,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
28568,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
25585,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
2061,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
4434,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26558,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
7386,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14949,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
14436,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
26764,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
8980,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
19694,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13327,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13332,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13286,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
13042,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
17105,Actos ilícitos con armas,LFAFE Art. 83 Quat. Fra. II
